Temperature,Humidity,CO2,HumidityRatio,Occupancy
20.675,30.2675,773,0.004563616,0
20.7,30.245,782.5,0.00456728,0
20.65,30.245,778.5,0.004553127,0
20.65,30.245,770,0.004553127,0
20.7,30.29,774.5,0.004574126,0
20.65,30.29,774.5,0.004559951,0
20.65,30.34,775.5,0.004567533,0
20.6,30.29,778,0.004545815,0
20.7,30.39,772.3333333,0.004589338,0
20.6,30.29,773,0.004545815,0
20.6,30.29,775,0.004545815,0
20.7,30.39,780,0.004589338,0
20.6,30.29,780,0.004545815,0
20.6,30.29,782.5,0.004545815,0
20.63333333,30.32333333,781.6666667,0.004560284,0
20.6,30.39,776.5,0.004560932,0
20.6,30.39,774.5,0.004560932,0
20.6,30.39,773,0.004560932,0
20.6,30.39,773,0.004560932,0
20.6,30.39,782,0.004560932,0
20.6,30.39,784.5,0.004560932,0
20.6,30.39,782,0.004560932,0
20.6,30.39,781.3333333,0.004560932,0
20.7,30.5,783,0.004606073,0
20.6,30.39,790.6666667,0.004560932,0
20.6,30.39,789.6666667,0.004560932,0
20.6,30.39,787,0.004560932,0
20.6,30.39,783.3333333,0.004560932,0
20.6,30.39,781.5,0.004560932,0
20.6,30.39,779.5,0.004560932,0
20.6,30.39,779,0.004560932,0
20.6,30.39,788,0.004560932,0
20.6,30.39,789,0.004560932,0
20.6,30.39,785,0.004560932,0
20.6,30.39,783,0.004560932,0
20.6,30.39,784.5,0.004560932,0
20.6,30.39,792,0.004560932,0
20.6,30.39,790.6666667,0.004560932,0
20.6,30.39,784,0.004560932,0
20.6,30.39,786,0.004560932,0
20.6,30.39,787,0.004560932,0
20.6,30.39,787,0.004560932,0
20.6,30.39,794,0.004560932,0
20.6,30.39,787,0.004560932,0
20.6,30.42666667,785.3333333,0.004566476,0
20.6,30.39,790,0.004560932,0
20.6,30.39,796.5,0.004560932,0
20.6,30.39,796,0.004560932,0
20.6,30.39,796,0.004560932,0
20.6,30.39,791,0.004560932,0
20.6,30.445,797.5,0.004569247,0
20.6,30.42666667,798.3333333,0.004566476,0
20.6,30.5,787,0.004577563,0
20.6,30.5,787.6666667,0.004577563,0
20.56666667,30.5,785.6666667,0.004568094,1
20.6,30.5,794.75,0.004577563,1
20.6,30.5,801,0.004577563,1
20.6,30.63333333,804.6666667,0.004597722,0
20.625,30.7225,814.25,0.004618369,0
20.6,30.745,818.5,0.004614606,1
20.7,30.89,825,0.004665412,1
20.63333333,30.89,823.6666667,0.004646141,1
20.675,30.9175,827.25,0.004662355,1
20.675,30.9175,834,0.004662355,1
20.7,30.945,840.5,0.004673781,1
20.7,30.9175,832,0.004669597,1
20.7225,30.89,828,0.004671932,1
20.76,30.89,830,0.004682816,1
20.745,30.89,831.75,0.00467846,1
20.79,30.85666667,834,0.004686439,1
20.79,30.89,839.5,0.00469154,1
20.79,30.89,840.25,0.00469154,1
20.79,30.89,835,0.00469154,1
20.79,30.89,839.5,0.00469154,1
20.79,30.89,840,0.00469154,1
20.79,30.89,832.75,0.00469154,1
20.82333333,30.85666667,840.6666667,0.004696138,1
20.84,30.84,838.5,0.004698436,1
20.89,30.89,843,0.004720722,1
20.89,30.89,846.5,0.004720722,1
20.89,30.89,850.25,0.004720722,1
20.89,30.89,857,0.004720722,1
20.89,30.89,862,0.004720722,1
20.89,30.89,851.6666667,0.004720722,1
20.89,30.89,850.3333333,0.004720722,1
20.945,30.89,856.75,0.004736841,1
20.9175,30.89,855.25,0.004728776,1
20.92666667,30.89,858,0.004731463,1
20.9725,30.89,861.75,0.004744918,1
20.9725,31.1475,864.3333333,0.004784777,1
20.945,31.15,873.3333333,0.004777017,1
20.92666667,31.26,875,0.004788572,1
21,31.29,880,0.004815032,1
21,31.345,894.75,0.004823561,1
21,31.49666667,920.3333333,0.004847083,1
21,31.4175,920.25,0.004834805,1
21,31.55,920.5,0.004855354,1
21,31.4175,934.5,0.004834805,1
21,31.42666667,928.6666667,0.004836226,1
21.025,31.4175,924.75,0.004842297,1
21.03333333,31.53333333,924.6666667,0.004862799,1
21.075,31.4725,926.25,0.004865883,1
21.1,31.445,932,0.004869128,1
21.1,31.445,923.5,0.004869128,1
21.1,31.445,925.75,0.004869128,1
21.1,31.55,928.5,0.004885515,1
21.1,31.5,934.25,0.004877711,1
21.1,31.575,937.6666667,0.004889416,1
21.1,31.39,946.75,0.004860545,1
21.1,31.39,940,0.004860545,1
21.1,31.39,936.5,0.004860545,1
21.1,31.39,940.3333333,0.004860545,1
21.1,31.365,938,0.004856644,1
21.1,31.39,937,0.004860545,1
21.1,31.4175,937,0.004864837,1
21.1,31.39,939.5,0.004860545,1
21.1,31.39,941,0.004860545,1
21.1,31.575,953.75,0.004889416,1
21.1,31.42666667,953.6666667,0.004866267,1
21.1,31.4725,948.25,0.00487342,1
21.1,31.445,951.25,0.004869128,1
21.15,31.39,950.5,0.004875609,1
21.15,31.34,941.75,0.004867782,1
21.2,31.39,942.5,0.004890715,1
21.175,31.34,939.75,0.004875318,1
21.175,31.39,939.25,0.004883157,1
21.2,31.29,939,0.004875012,1
21.2,31.29,938,0.004875012,1
21.175,31.315,945.2,0.004871398,1
21.2,31.34,950,0.004882863,1
21.2,31.315,949.5,0.004878938,1
21.2,31.32333333,948.3333333,0.004880246,1
21.2,31.39,946,0.004890715,1
21.2,31.39,947.3333333,0.004890715,1
21.2,31.34,952.5,0.004882863,1
21.2,31.39,952.6666667,0.004890715,1
21.2,31.365,958.75,0.004886789,1
21.2,31.34,961,0.004882863,1
21.2,31.35666667,957,0.00488548,1
21.2,31.34,956.75,0.004882863,1
21.2225,31.3925,958.25,0.004897919,1
21.245,31.34,957.5,0.004896471,1
21.23,31.32333333,957,0.00488931,1
21.2675,31.365,970.75,0.00490723,1
21.23,31.32333333,974,0.00488931,1
21.245,31.365,974.75,0.004900408,1
21.2675,31.39,965.5,0.004911173,1
21.26,31.29,960.6666667,0.004893134,1
21.29,31.29,955.6666667,0.004902218,1
21.29,31.29,965,0.004902218,1
21.29,31.245,960.5,0.004895112,1
21.29,31.23,953.3333333,0.004892744,1
21.29,31.29,953.6666667,0.004902218,1
21.2675,31.2675,964,0.004891856,1
21.29,31.29,966.5,0.004902218,1
21.29,31.29,959,0.004902218,1
21.245,31.245,960,0.004881512,1
21.29,31.29,957.75,0.004902218,1
21.29,31.29,960,0.004902218,1
21.29,31.39,960.5,0.004918009,1
21.2675,31.365,971.25,0.00490723,1
21.29,31.39,973,0.004918009,1
21.2675,31.365,977,0.00490723,1
21.29,31.29,976.6666667,0.004902218,1
21.29,31.29,978.6666667,0.004902218,1
21.29,31.29,977,0.004902218,1
21.29,31.29,977.25,0.004902218,1
21.29,31.315,979,0.004906165,1
21.26,31.29,982,0.004893134,1
21.29,31.29,981,0.004902218,1
21.29,31.39,982,0.004918009,1
21.29,31.315,978.5,0.004906165,1
21.29,31.34,983,0.004910113,1
21.29,31.29,985,0.004902218,1
21.29,31.34,981.6666667,0.004910113,1
21.29,31.315,991.5,0.004906165,1
21.29,31.32333333,991.3333333,0.004907481,1
21.29,31.39,990,0.004918009,1
21.29,31.315,993.25,0.004906165,1
21.29,31.29,986.75,0.004902218,1
21.29,31.29,984,0.004902218,1
21.29,31.29,983,0.004902218,1
21.31,31.29,989,0.004908282,1
21.32333333,31.35666667,986,0.004922877,1
21.365,31.39,989.75,0.004940856,1
21.39,31.42666667,993,0.004954319,1
21.315,31.5,999,0.004943012,1
21.29,31.56666667,1002.666667,0.004945908,1
21.365,31.6,1005.25,0.004974175,1
21.39,31.6,1002.5,0.004981864,1
21.32333333,31.63333333,1003,0.004966659,1
21.39,31.7,1007,0.004997756,1
21.39,31.7225,1008,0.005001332,1
21.39,31.79,1015.333333,0.005012059,1
21.39,31.79,1015.5,0.005012059,1
21.34,31.945,1014,0.005021158,1
21.39,31.945,1040.25,0.005036695,1
21.35666667,31.96333333,1039.333333,0.00502924,1
21.39,32,1030.5,0.005045437,1
21.39,32.03,1031.333333,0.005050205,1
21.39,32.045,1043.5,0.00505259,1
21.35666667,32.09,1046.666667,0.005049332,1
21.39,32.1175,1048.75,0.005064114,1
21.39,32.33333333,1046,0.005098424,1
21.39,32.29666667,1052,0.005092595,1
21.39,32.2675,1059.25,0.005087959,1
21.39,32.44,1069.75,0.005115382,1
21.39,32.345,1079.5,0.005100279,1
21.39,32.29,1076,0.005091535,1
21.39,32.29,1075,0.005091535,1
21.39,32.475,1078.5,0.005120947,1
21.39,32.4,1074,0.005109023,1
21.39,32.4,1079.5,0.005109023,1
21.39,32.45,1068,0.005116972,1
21.39,32.43333333,1072.666667,0.005114322,1
21.39,32.45,1084.25,0.005116972,1
21.39,32.45,1092,0.005116972,1
21.39,32.545,1090,0.005132076,1
21.4175,32.6725,1097,0.00516111,1
21.42666667,32.56,1103.333333,0.005146105,1
21.39,32.65,1105,0.005148771,1
21.39,32.7,1109,0.005156721,1
21.39,32.59,1103.25,0.005139231,1
21.4175,32.545,1098.75,0.005140803,1
21.42666667,32.5,1095,0.005136544,1
21.42666667,32.49666667,1089.666667,0.005136013,1
21.412,32.498,1083.25,0.005131574,1
21.39,32.5,1084.333333,0.005124921,1
21.4175,32.475,1083.75,0.005129655,1
21.39,32.56,1082.666667,0.005134461,1
21.39,32.475,1080.5,0.005120947,1
21.39,32.475,1081,0.005120947,1
21.39,32.5,1076,0.005124921,1
21.39,32.5225,1076.25,0.005128499,1
21.4175,32.6175,1077.75,0.00515235,1
21.42666667,32.56,1086,0.005146105,1
21.445,32.645,1088.5,0.005165497,1
21.445,32.645,1092.5,0.005165497,1
21.42666667,32.62666667,1099.666667,0.005156729,1
21.5,32.7,1103.5,0.005191877,1
21.5,32.6725,1108,0.005187474,1
21.4725,32.6725,1115,0.005178673,1
21.5,32.6725,1119,0.005187474,1
21.5,32.66333333,1128.333333,0.005186007,1
21.5,32.7,1135.75,0.005191877,1
21.5,32.6725,1134.25,0.005187474,1
21.5,32.645,1133,0.005183072,1
21.5,32.62666667,1131.666667,0.005180137,1
21.525,32.7,1141.25,0.005199897,1
21.525,32.6725,1153.666667,0.005195487,1
21.5,32.66333333,1158,0.005186007,1
21.55,32.7,1173,0.005207927,1
21.6,32.6725,1172.25,0.005219591,1
21.6,32.7,1177.333333,0.005224021,1
21.575,32.6725,1178.25,0.005211545,1
21.6,32.7,1181.666667,0.005224021,1
21.6,32.7,1194,0.005224021,1
21.6,32.7,1207,0.005224021,1
21.6,32.7,1208.333333,0.005224021,1
21.6,32.7,1211.25,0.005224021,1
21.6,32.7225,1223.25,0.005227646,1
21.6,32.7,1243,0.005224021,1
21.6,32.7,1243,0.005224021,1
21.6,32.7,1253.25,0.005224021,1
21.6,32.7,1263.5,0.005224021,1
21.63333333,32.73,1266.666667,0.005239618,1
21.6,32.7,1271.5,0.005224021,1
21.6,32.745,1275.5,0.005231271,1
21.625,32.7675,1302,0.005242976,1
21.6,32.73,1318.333333,0.005228854,1
21.62,32.772,1342.75,0.005242085,1
21.66666667,32.76,1377.75,0.005255254,1
21.675,32.7675,1445,0.005259169,1
21.66666667,32.76,1506,0.005255254,1
21.675,32.7225,1382.25,0.005251886,1
21.63333333,32.73,1303.333333,0.005239618,1
21.7,32.79,1283,0.00527093,1
21.675,32.745,1279.5,0.005255528,1
21.66666667,32.76,1279.666667,0.005255254,1
21.7,32.73,1286.333333,0.005261204,1
21.7,33.07,1254,0.005316325,1
21.7,33.145,1249.5,0.005328485,1
21.7,33.0675,1254.5,0.005315919,1
21.7,32.93333333,1235.666667,0.005294167,1
21.7,33.03,1214.666667,0.005309839,1
21.675,33.0675,1205.5,0.00530773,1
21.66666667,32.96666667,1209.333333,0.005288689,1
21.7,32.95,1209,0.005296869,1
21.7,32.9,1207.5,0.005288763,1
21.7,32.95,1199.25,0.005296869,1
21.7,32.82666667,1197.5,0.005276874,1
21.7,32.925,1189.2,0.005292816,1
21.66666667,32.93333333,1190.666667,0.005283296,1
21.7,32.925,1187.5,0.005292816,1
21.7,32.95,1177.25,0.005296869,1
21.675,32.8175,1164.25,0.005267262,1
21.7,32.95,1157,0.005296869,1
21.7,33,1160.333333,0.005304975,1
21.675,32.845,1164.5,0.005271714,1
21.7,32.925,1170,0.005292816,1
21.7,32.79,1159.5,0.00527093,1
21.7,32.96666667,1153.666667,0.005299571,1
21.7,32.845,1150.25,0.005279847,1
21.7,32.96666667,1150,0.005299571,1
21.7,32.845,1149.75,0.005279847,1
21.7,32.845,1154.25,0.005279847,1
21.7,32.79,1155,0.00527093,1
21.7,32.86333333,1156.666667,0.005282819,1
21.7,32.975,1152,0.005300922,1
21.7,32.975,1155,0.005300922,1
21.7,32.95,1147,0.005296869,1
21.7,33,1142,0.005304975,1
21.7,32.79,1144.2,0.00527093,1
21.73,32.82666667,1153.333333,0.005286643,1
21.73,32.76,1151.333333,0.005275816,1
21.7225,32.795,1140.75,0.005279059,1
21.7,32.895,1143,0.005287952,1
21.7,33.095,1164.5,0.005320378,0
21.7,33.1175,1165.5,0.005324026,0
21.7,33.09,1165.5,0.005319567,0
21.7,33.09,1166.5,0.005319567,0
21.7,33.09,1156,0.005319567,0
21.7,33.09,1153.5,0.005319567,0
21.7,33.09,1152,0.005319567,0
21.7,33.09,1142.25,0.005319567,0
21.7,33.09,1142,0.005319567,0
21.7,33.09,1138,0.005319567,0
21.7,33.09,1136.5,0.005319567,0
21.7,33.09,1136.5,0.005319567,0
21.7,33.09,1134.333333,0.005319567,0
21.7,33.09,1134.333333,0.005319567,0
21.7,33.09,1136.8,0.005319567,0
21.65,33.045,1126.5,0.005295916,0
21.7,33.09,1119.5,0.005319567,0
21.63333333,33.03,1115,0.005288052,0
21.7,33.09,1116.25,0.005319567,0
21.7,33,1106,0.005304975,0
21.65,33.0225,1105.25,0.005292279,0
21.7,33.06,1114.333333,0.005314703,0
21.675,33.0675,1112,0.00530773,0
21.65,33.045,1113.5,0.005295916,0
21.675,33.0675,1117.5,0.00530773,0
21.63333333,33.16333333,1129.333333,0.005309581,0
21.675,33.19,1139.5,0.005327561,0
21.65,33.2,1139,0.005320969,0
21.7,33.145,1132.75,0.005328485,1
21.7,33.2225,1130,0.005341051,1
21.66666667,33.23,1128.333333,0.005331296,1
21.675,33.2975,1125,0.005344965,1
21.7,33.545,1130.75,0.005393348,1
21.65,33.6175,1146.25,0.005388462,1
21.7,33.645,1152.5,0.005409565,1
21.7,33.69,1158,0.005416864,1
21.7,33.79,1153,0.005433083,1
21.7,33.79,1156.75,0.005433083,1
21.7,33.745,1154.5,0.005425784,1
21.7,33.82666667,1153.666667,0.00543903,1
21.7,33.8175,1154.5,0.005437543,1
21.7,33.9,1167,0.005450924,1
21.73,33.86,1170,0.005454518,1
21.7225,33.8725,1168,0.005454026,1
21.7675,33.8975,1169.25,0.005473251,1
21.736,33.98,1170,0.005476044,1
21.79,33.95,1170.5,0.005489411,1
21.7675,33.925,1173,0.005477731,1
21.7675,33.95,1176,0.005481803,1
21.79,33.95,1178,0.005489411,1
21.7675,33.95,1175,0.005481803,1
21.76,34,1174.666667,0.00548741,1
21.7675,33.975,1174,0.005485875,1
21.79,33.93333333,1174,0.005486692,1
21.79,33.9,1183.75,0.005481255,1
21.79,33.845,1185.5,0.005472284,1
21.79,33.93333333,1187.666667,0.005486692,1
21.79,34,1188,0.005497567,1
21.79,33.925,1191.75,0.005485333,1
21.79,34,1201,0.005497567,1
21.79,33.925,1200.6,0.005485333,1
21.79,34,1203,0.005497567,1
21.79,33.925,1205.5,0.005485333,1
21.79,33.96666667,1203,0.005492129,1
21.79,33.95,1212.5,0.005489411,1
21.79,34,1222,0.005497567,1
21.79,34,1226,0.005497567,1
21.79,34,1234,0.005497567,1
21.79,34,1223.25,0.005497567,1
21.79,34,1229,0.005497567,1
21.84,34.3175,1233.5,0.005566489,1
21.84,34.475,1257.25,0.005592266,1
21.89,34.4,1263.5,0.005597207,1
21.89,34.2675,1252.75,0.005575454,1
21.89,34.29,1255.5,0.005579148,1
21.89,34.52,1265,0.005616908,1
21.89,34.59,1269,0.005628401,1
21.89,34.5675,1277,0.005624707,1
21.89,34.39666667,1285.5,0.005596659,1
21.89,34.53,1283,0.00561855,1
21.945,34.5675,1285.75,0.005643792,1
21.89,34.59,1297,0.005628401,1
21.945,34.5,1294.25,0.005632672,1
21.945,34.545,1286,0.005640085,1
22,34.545,1296,0.005659215,1
22,34.59,1306.333333,0.005666654,1
22.025,34.595,1317.25,0.005676208,1
22,34.4975,1318.75,0.005651363,1
22,34.59,1316.5,0.005666654,1
22,34.59,1320,0.005666654,1
22.025,34.52,1317.25,0.00566379,1
22.025,34.5,1322.5,0.005660479,1
22,34.49666667,1320.333333,0.005651225,1
22.05,34.545,1322.5,0.005676656,1
22.06666667,34.53,1319.333333,0.00567999,1
22.1,34.545,1321.75,0.005694144,1
22.1,34.4,1321,0.005670025,1
22.1,34.52666667,1329,0.005691094,1
22.1,34.5225,1334.5,0.005690401,1
22.1,34.545,1340.25,0.005694144,1
22.1,34.5225,1345.25,0.005690401,1
22.1,34.45,1357,0.005678342,1
22.1,34.45,1348.25,0.005678342,1
22.1,34.5,1344,0.005686659,1
22.1,34.5,1354,0.005686659,1
22.1,34.545,1353.5,0.005694144,1
22.1,34.45,1338,0.005678342,1
22.1,34.46666667,1336,0.005681114,1
22.1,34.3975,1337.5,0.00566961,1
22.1,34.43333333,1342.333333,0.00567557,1
22.1,34.3225,1340.5,0.005657135,1
22.125,34.425,1339.5,0.005682915,1
22.1,34.4,1342,0.005670025,1
22.125,34.475,1361,0.005691244,1
22.16666667,34.4,1364.666667,0.005693317,1
22.16666667,34.43333333,1366.333333,0.005698884,1
22.18,34.48,1366.5,0.005711358,1
22.16666667,34.46666667,1368.75,0.005704452,1
22.2,34.43333333,1381.333333,0.005710573,1
22.175,34.45,1379.75,0.00570459,1
22.16666667,34.5,1386.666667,0.005710019,1
22.175,34.425,1389.25,0.005700412,1
22.175,34.45,1388.25,0.00570459,1
22.2,34.46666667,1391,0.005716152,1
22.2,34.5,1393.5,0.005721731,1
22.2,34.5,1396.25,0.005721731,1
22.2,34.5,1397,0.005721731,1
22.2,34.5,1408.5,0.005721731,1
22.2,34.47,1417.25,0.00571671,1
22.2,34.245,1425.5,0.005679054,1
22.2,34.15666667,1431.666667,0.005664272,1
22.2,34.2725,1409.5,0.005683656,1
22.2,34.2175,1409.75,0.005674452,1
22.2,34.29,1401.5,0.005686585,1
22.2,34.4,1410,0.005704995,1
22.2,34.4,1405.75,0.005704995,1
22.125,34.1725,1401.25,0.005640854,1
22.175,34.0225,1393,0.005633159,1
22.125,34.1175,1386.5,0.005631693,1
22.13333333,34.26,1391.666667,0.005658327,1
22.13333333,34.15666667,1399,0.005641106,1
22.15,34.2,1405.25,0.005654119,1
22.125,34.1675,1407.25,0.005640021,1
22.16666667,33.99666667,1415.666667,0.00562596,1
22.2,34.125,1419,0.005658973,1
22.15,34.2,1426,0.005654119,1
22.175,34.145,1446.25,0.005653626,1
22.2,34.09666667,1433.666667,0.005654232,1
22.15,34.095,1433.75,0.005636602,1
22.15,34.045,1434.5,0.005628262,1
22.15,34.35,1476,0.005679144,1
22.16666667,34.09666667,1479.333333,0.005642659,1
22.2,34.1175,1487.25,0.005657718,1
22.175,33.9475,1481.75,0.005620629,1
22.2,34.03333333,1474,0.005643634,1
22.175,34.095,1468.5,0.005645272,1
22.2,34.045,1456,0.005645586,1
22.2,33.9725,1440.25,0.005633455,1
22.175,33.975,1430.5,0.005625223,1
22.2,34.145,1426.25,0.00566232,1
22.2,34.03333333,1400.333333,0.005643634,1
22.2,33.95,1379.75,0.00562969,1
22.2,34.06,1369.333333,0.005648096,1
22.2,34.0225,1352.75,0.005641821,1
22.2,34.2,1347.333333,0.005671523,1
22.2,34.2725,1368.75,0.005683656,1
22.2,34.16333333,1376.666667,0.005665388,1
22.2,34.25,1381,0.005679891,1
22.2,34.3725,1393.25,0.005700392,1
22.2,34.345,1402,0.00569579,1
22.2,34.3225,1418.75,0.005692024,1
22.2,34.26,1421.333333,0.005681564,1
22.2,34.23,1411.333333,0.005676544,1
22.2,34.245,1397,0.005679054,1
22.2,34.2,1397.5,0.005671523,1
22.2225,34.2725,1395.75,0.005691521,1
22.2,34.16333333,1398,0.005665388,1
22.23,34.4,1397.333333,0.005715522,1
22.2,34.245,1414.5,0.005679054,1
22.245,34.4,1405.25,0.005720793,1
22.26,34.36333333,1400.333333,0.005719908,1
22.2225,34.29,1398.75,0.005694454,1
22.2675,34.345,1400,0.005719463,1
22.245,34.145,1404,0.005677999,1
22.2225,34.5225,1430.75,0.00573342,1
22.2,34.43333333,1438.666667,0.005710573,1
22.2225,34.275,1440,0.00569194,1
22.2,34.4,1441.333333,0.005704995,1
22.2675,34.375,1454,0.005724505,1
22.245,34.545,1461.5,0.005745129,1
22.245,34.595,1487.25,0.005753522,1
22.29,34.59,1480.666667,0.005768608,1
22.2225,34.4975,1488.5,0.00572923,1
22.29,34.5,1494.5,0.00575346,1
22.245,34.1225,1489.75,0.005674223,1
22.23,34.33333333,1487.333333,0.005704344,1
22.245,34.3975,1501.5,0.005720373,1
22.23,34.46333333,1511,0.005726142,1
22.2225,34.425,1519,0.005717079,1
22.2,34.4,1509.75,0.005704995,1
22.23,34.4,1501,0.005715522,1
22.23,34.32666667,1505,0.005703226,1
22.2,34.37,1507.5,0.005699974,1
22.2225,34.595,1516.75,0.005745572,1
22.2,34.45,1528,0.005713363,1
22.2,34.5,1531,0.005721731,1
22.2,34.5225,1530,0.005725497,1
22.2,34.46333333,1526,0.005715594,1
22.2,34.4475,1506,0.005712944,1
22.2,34.36333333,1469.333333,0.005698858,1
22.2,34.295,1453.5,0.005687422,1
22.175,34.245,1456,0.005670334,1
22.2,34.36333333,1457.333333,0.005698858,1
22.15,34.345,1454.5,0.00567831,1
22.2,34.2225,1440,0.005675289,1
22.16666667,34.33333333,1449.666667,0.005682183,1
22.15,34.25,1450.5,0.00566246,1
22.15,34.29,1453.5,0.005669134,1
22.125,34.2975,1453,0.005661675,1
22.125,34.37,1458.75,0.005673752,1
22.1,34.395,1456.75,0.005669194,1
22.16666667,34.29666667,1458,0.005676059,1
22.15,34.425,1466,0.005691657,1
22.16666667,34.46666667,1471.666667,0.005704452,1
22.175,34.45,1478.25,0.00570459,1
22.15,34.395,1484.5,0.005686652,1
22.15,34.595,1487,0.005720023,1
22.15,34.645,1507.5,0.005728366,1
22.15,34.495,1500.5,0.005703337,1
22.125,34.5675,1497.5,0.005706654,1
22.13333333,34.39666667,1501,0.005681105,1
22.1,34.4475,1498,0.005677926,1
22.1,34.545,1495,0.005694144,1
22.125,34.35,1481,0.005670421,1
22.13333333,34.33333333,1481,0.005670549,1
22.1,34.3,1488.25,0.005653393,1
22.13333333,34.46666667,1495.333333,0.005692772,1
22.1,34.425,1503.75,0.005674184,1
22.1,34.32666667,1499.666667,0.005657828,1
22.15,34.245,1485.5,0.005661626,1
22.15,34.3725,1477,0.005682898,1
22.16666667,34.4,1483,0.005693317,1
22.15,34.35,1480.666667,0.005679144,1
22.15,34.245,1475,0.005661626,1
22.125,34.245,1482.25,0.00565293,1
22.125,34.37,1484.25,0.005673752,1
22.1,34.36,1488.666667,0.005663372,1
22.1,34.36333333,1495,0.005663927,1
22.1,34.425,1501.75,0.005674184,1
22.125,34.45,1504.5,0.005687079,1
22.125,34.4,1507.25,0.00567875,1
22.1,34.4725,1508,0.005682084,1
22.1,34.4975,1512.75,0.005686243,1
22.1,34.4,1512.5,0.005670025,1
22.125,34.4,1520,0.00567875,1
22.1,34.425,1515,0.005674184,1
22.13333333,34.43333333,1519.666667,0.005687216,1
22.125,34.3,1518.75,0.005662092,1
22.125,34.3725,1528.5,0.005674169,1
22.125,34.4,1537.5,0.00567875,1
22.2,34.345,1522,0.00569579,1
22.15,34.345,1517.5,0.00567831,1
22.15,34.3225,1523.5,0.005674556,1
22.15,34.3175,1526.5,0.005673722,1
22.15,34.3725,1534.5,0.005682898,1
22.15,34.645,1588.75,0.005728366,1
22.1,34.6,1594,0.005703293,1
22.1,34.73333333,1585.333333,0.005725473,1
22.13333333,34.66333333,1649,0.005725554,1
22.1,34.53,1653,0.005691649,1
22.15,34.5675,1690.5,0.005715434,1
22.16666667,34.66333333,1739.666667,0.005737302,1
22.15,34.545,1757.75,0.00571168,1
22.16666667,34.49666667,1779,0.005709463,1
22.2,34.45,1778,0.005713363,1
22.175,34.3725,1774.5,0.005691639,1
22.2,34.36333333,1776,0.005698858,1
22.175,34.475,1842.75,0.005708767,1
22.175,34.425,1809.25,0.005700412,1
22.2,34.4,1750,0.005704995,1
22.16666667,34.43333333,1740,0.005698884,1
22.175,34.35,1705.25,0.005687879,1
22.2,34.29,1682,0.005686585,1
22.2,34.345,1669.5,0.00569579,1
22.2,34.23,1683.333333,0.005676544,1
22.2,34.2,1699.75,0.005671523,1
22.2,34.2175,1696,0.005674452,1
22.2,34.1725,1682.75,0.005666922,1
22.2,34.45,1684,0.005713363,1
22.2,34.26,1699.666667,0.005681564,1
22.2,34.245,1698,0.005679054,1
22.2,34.2675,1695,0.00568282,1
22.2,34.19333333,1675.333333,0.005670408,1
22.2,34.09666667,1658.666667,0.005654232,1
22.2,34.2675,1645.5,0.00568282,1
22.2,34.345,1652,0.00569579,1
22.2,34.29,1641,0.005686585,1
22.2,34.3175,1637.5,0.005691187,1
22.2,34.33333333,1628.333333,0.005693837,1
22.2,34.345,1619.5,0.00569579,1
22.2,34.345,1600.5,0.00569579,1
22.2,34.245,1602,0.005679054,1
22.2,34.245,1603,0.005679054,1
22.2,34.2175,1606.75,0.005674452,1
22.16666667,34.26,1595.666667,0.005669935,0
22.1,34.32666667,1591.333333,0.005657828,0
22.1,34.345,1594.5,0.005660877,0
22.1,34.29,1585.666667,0.00565173,0
22.1,34.29,1576,0.00565173,0
22.1,34.345,1572,0.005660877,0
22.1,34.29,1568.5,0.00565173,0
22.1,34.4,1569,0.005670025,0
22.1,34.32666667,1564.666667,0.005657828,0
22.05,34.245,1550.5,0.005626912,0
22.1,34.29,1549,0.00565173,0
22.03333333,34.26,1551.333333,0.005623629,0
22.025,34.2225,1538.25,0.005614538,0
22,34.29,1536,0.005617064,0
22,34.245,1541,0.005609626,0
22,34.29,1544,0.005617064,0
22,34.29,1533,0.005617064,0
21.89,34.29,1536,0.005579148,0
21.89,34.29,1538,0.005579148,0
21.89,34.29,1531,0.005579148,0
21.89,34.29,1530.333333,0.005579148,0
21.89,34.29,1529,0.005579148,0
21.89,34.29,1523,0.005579148,0
21.89,34.29,1530.666667,0.005579148,0
21.89,34.29,1525,0.005579148,0
21.89,34.29,1519,0.005579148,0
21.89,34.245,1508,0.005571761,0
21.89,34.2,1491.5,0.005564373,0
21.84,34.145,1499,0.005538259,0
21.79,34.2,1499,0.005530193,0
21.79,34.09,1495.5,0.005512248,0
21.79,34.12666667,1491,0.00551823,0
21.79,34.09,1492,0.005512248,0
21.76,34.12666667,1487.333333,0.005508034,0
21.7,34.145,1489.5,0.005490667,0
21.7,34.2,1488,0.005499589,0
21.7,34.2,1475,0.005499589,0
21.7,34.2,1470.5,0.005499589,0
21.7,34.2,1477,0.005499589,0
21.7,34.29,1476,0.00551419,0
21.7,34.2,1477,0.005499589,0
21.7,34.245,1484.75,0.00550689,0
21.7,34.245,1471.5,0.00550689,0
21.7,34.29,1476,0.00551419,0
21.7,34.245,1477.5,0.00550689,0
21.65,34.145,1475.5,0.005473757,0
21.6,34.1175,1478,0.00545246,0
21.6,34.09,1487,0.005448027,0
21.6,34.09,1483.5,0.005448027,0
21.6,34.09,1488,0.005448027,0
21.6,34.09,1490,0.005448027,0
21.6,34.09,1483,0.005448027,0
21.6,34.09,1481,0.005448027,0
21.53333333,34.12666667,1479.333333,0.005431537,0
